what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152205624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152206490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152212026
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152224602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152225428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152226628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152234345
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152237098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1412152247161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1412152249707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152264292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152265386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152266665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152277328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1412152286946
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1412152287225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1412152287412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1412152287586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1412152287753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152289390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152290136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152290970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152297702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1412152304754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1412152311575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1412152313208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152318613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152319480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152320591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152342171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152357017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152357875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152360233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152412189
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152415833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1412152422208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152429689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152430556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152431386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152435152
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152436132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152441812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152442639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152443842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152486435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152604182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152607792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1412152617476
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152624420
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152624420
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1412152625188
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152625190
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1412152626402
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152626645
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152626702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152646199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152647045
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152648520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152664155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1412152669832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152696159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152787583
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1412152792929
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152793137
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152793187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152827465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152828126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152828988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152844045
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152848336
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152848336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152853819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152854954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152856256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152877497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152881660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152882424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152883272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152890506
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1412152894628
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152894629
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152895518
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412152896201
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152916941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152918508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152919818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152931736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1412152936493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152939545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152940578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152941437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152977822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152985944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152986872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152987705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412152996445
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1412153009818
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412153010003
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412153010058
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412153016273
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412153016273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412153028370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412153196210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412153212520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412153819479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412153837588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154148975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154197088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154199484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154201283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154203288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154704512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154708224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154857322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154872918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154876133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412154877585
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155059754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155565516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155565663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155565666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155612939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155667920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155670030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155685547
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1412155687983
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412155688110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155719589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155838445
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1412155840098
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412155840801
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412155840868
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412155945423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412156925325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412156927777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412156929701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412156931728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412156933689
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412156934980
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1412156937584
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1412156937584
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1412156937597
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1412156937611
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1412156937623
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1412156937637
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.1.0.r36x201109091215,"org.eclipse.wb.rcp.SWT_AWT",1412156937637
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.1.0.r36x201109091152,"org.eclipse.wb.rcp.databinding.emf",1412156937653
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.1.0.r36x201109091200,"org.eclipse.wb.rcp.databinding.xwt",1412156937661
stopped,bundle,org.eclipse.wb.rcp.databinding,1.1.0.r36x201109091152,"org.eclipse.wb.rcp.databinding",1412156937675
stopped,bundle,org.eclipse.wb.rcp.nebula,1.1.0.r36x201109091152,"org.eclipse.wb.rcp.nebula",1412156937686
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.1.0.r36x201109091152,"org.eclipse.wb.rcp.swing2swt",1412156937694
stopped,bundle,org.eclipse.wb.xwt,1.1.0.r36x201109091200,"org.eclipse.wb.xwt",1412156937694
stopped,bundle,org.eclipse.wb.rcp,1.1.0.r36x201109091152,"org.eclipse.wb.rcp",1412156937695
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1412156937695
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1412156937695
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1412156937704
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1412156937712
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1412156937720
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1412156937720
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1412156937720
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1412156937720
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1412156937730
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1412156937730
stopped,bundle,org.eclipse.wb.core.databinding.xml,1.1.0.r36x201109091031,"org.eclipse.wb.core.databinding.xml",1412156937738
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r36x201109091143,"org.eclipse.wb.swing.databinding",1412156937749
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r36x201109091012,"org.eclipse.wb.core.databinding",1412156937760
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r36x201109091143,"org.eclipse.wb.swing.FormLayout",1412156937781
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.1.0.r36x201109091143,"org.eclipse.wb.swing.MigLayout",1412156937793
stopped,bundle,org.eclipse.wb.swing.java6,1.1.0.r36x201109091143,"org.eclipse.wb.swing.java6",1412156937802
stopped,bundle,org.eclipse.wb.swing.jsr296,1.1.0.r36x201109091143,"org.eclipse.wb.swing.jsr296",1412156937809
stopped,bundle,org.eclipse.wb.swing,1.1.0.r36x201109091143,"org.eclipse.wb.swing",1412156937809
stopped,bundle,org.eclipse.wb.core.ui,1.1.0.r36x201109091028,"org.eclipse.wb.core.ui",1412156937810
stopped,bundle,org.eclipse.wb.core.xml,1.1.0.r36x201109091031,"org.eclipse.wb.core.xml",1412156937810
stopped,bundle,org.eclipse.wb.layout.group,1.1.0.r36x201109091112,"org.eclipse.wb.layout.group",1412156937810
stopped,bundle,org.eclipse.wb.os.win32,1.1.0.r36x201109091012,"org.eclipse.wb.os.win32",1412156937810
stopped,bundle,org.eclipse.wb.swt,1.1.0.r36x201109091134,"org.eclipse.wb.swt",1412156937810
stopped,bundle,org.eclipse.wb.core,1.1.0.r36x201109091012,"org.eclipse.wb.core",1412156937810
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1412156937819
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1412156937840
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1412156937867
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1412156937868
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1412156937878
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1412156937915
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1412156937916
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1412156937916
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1412156937942
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1412156937942
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1412156937942
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1412156937942
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1412156937956
