what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565117210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565118214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565118532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565127992
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1411565139998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565152951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565153903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565154192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565160940
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565163004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565167271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565168297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565168740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565173835
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565175067
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565176636
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565178720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565190391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565191428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565191704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565200274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565232581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565233889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565234223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565238751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1411565245615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565247622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565249775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411565254178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1411565254353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565256368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565257512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565257830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565263797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565267013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565339266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565356335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565357416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565357728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565389791
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411565395726
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1411565397671
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1411565397671
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1411565397680
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1411565397688
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1411565397698
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1411565397709
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.1.0.r36x201109091215,"org.eclipse.wb.rcp.SWT_AWT",1411565397716
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.1.0.r36x201109091152,"org.eclipse.wb.rcp.databinding.emf",1411565397723
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.1.0.r36x201109091200,"org.eclipse.wb.rcp.databinding.xwt",1411565397731
stopped,bundle,org.eclipse.wb.rcp.databinding,1.1.0.r36x201109091152,"org.eclipse.wb.rcp.databinding",1411565397743
stopped,bundle,org.eclipse.wb.rcp.nebula,1.1.0.r36x201109091152,"org.eclipse.wb.rcp.nebula",1411565397752
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.1.0.r36x201109091152,"org.eclipse.wb.rcp.swing2swt",1411565397760
stopped,bundle,org.eclipse.wb.xwt,1.1.0.r36x201109091200,"org.eclipse.wb.xwt",1411565397772
stopped,bundle,org.eclipse.wb.rcp,1.1.0.r36x201109091152,"org.eclipse.wb.rcp",1411565397796
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1411565397796
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1411565397801
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1411565397810
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1411565397823
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1411565397835
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1411565397835
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1411565397835
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1411565397835
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1411565397845
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1411565397845
stopped,bundle,org.eclipse.wb.core.databinding.xml,1.1.0.r36x201109091031,"org.eclipse.wb.core.databinding.xml",1411565397856
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r36x201109091143,"org.eclipse.wb.swing.databinding",1411565397866
